key_0,cust_number,Notes,buisness_year,total_open_amount,due_term,baseline_create_date_day,due_in_date_day,baseline_create_date_month,due_in_date_month,due_in_date_year,document_create_date.1_day,document_create_date.1_month,document_create_date.1_year,business_code_enc,cust_payment_terms_enc,document_type_enc,Predicted_delay,due_in_date,predicted_payment_date,BUCKET_DAYS,bucket_id,name_customer,invoice_id
5582,200769623,Lorem,2020,2685.78,15,13,28,3,3,2020,13,3,2020,1,28,0,1,2020-03-28,2020-03-29,(0-15) Days,1,WAL-MAR trust,1930645903.0
5583,200148860,Lorem,2020,82608.5,15,7,22,5,5,2020,7,5,2020,1,15,0,1,2020-05-22,2020-05-23,(0-15) Days,1,DOLLA corp,1930870596.0
5584,200769623,Lorem,2020,17019.04,15,12,27,4,4,2020,12,4,2020,1,28,0,1,2020-04-27,2020-04-28,(0-15) Days,1,WAL-MAR ,1930778683.0
5585,200756072,Lorem,2020,44639.73,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,REINHA corp,1930782179.0
5586,200769623,Lorem,2020,11022.34,15,24,8,3,4,2020,24,3,2020,1,28,0,1,2020-04-08,2020-04-09,(0-15) Days,1,WAL-MAR corp,1930687176.0
5587,200382900,Lorem,2020,120719.55,15,4,19,5,5,2020,4,5,2020,1,15,0,1,2020-05-19,2020-05-20,(0-15) Days,1,J & J  associates,1930854549.0
5588,200769623,Lorem,2020,245.02,15,7,22,3,3,2020,7,3,2020,1,28,0,1,2020-03-22,2020-03-23,(0-15) Days,1,WAL-MAR systems,1930617017.0
5589,200769623,Lorem,2020,201.86,65,5,9,4,6,2020,5,4,2020,1,27,0,-21,2020-06-09,2020-05-19,(< 0) Days,0,WAL-MAR llc,1930749019.0
5590,200704045,Lorem,2020,17283.5,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,RA associates,1930792988.0
5591,100006311,Lorem,2020,21846.85,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,QUALITY C foundation,1930789927.0
5592,200743996,Lorem,2020,3826.03,65,16,20,3,5,2020,16,3,2020,1,27,0,-21,2020-05-20,2020-04-29,(< 0) Days,0,STATER  llc,1930660304.0
5593,200769623,Lorem,2020,21568.05,15,17,1,3,4,2020,17,3,2020,1,28,0,1,2020-04-01,2020-04-02,(0-15) Days,1,WAL-MAR corp,1930655405.0
5594,200721222,Lorem,2020,58188.11,15,8,23,5,5,2020,8,5,2020,1,15,0,1,2020-05-23,2020-05-24,(0-15) Days,1,GO ,1930877857.0
5595,200712105,Lorem,2020,9203.46,15,10,25,3,3,2020,10,3,2020,1,15,0,1,2020-03-25,2020-03-26,(0-15) Days,1,WALG associates,1930635705.0
5596,200705742,Lorem,2020,1116.15,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,DOT systems,1930663682.0
5597,200936373,Lorem,2020,4382.98,15,8,23,4,4,2020,8,4,2020,1,15,0,1,2020-04-23,2020-04-24,(0-15) Days,1,SUPE co,1930767950.0
5598,200002965,Lorem,2020,233649.72,10,16,26,3,3,2020,21,3,2020,1,30,0,1,2020-03-26,2020-03-27,(0-15) Days,1,DECA foundation,1930682809.0
5599,200744019,Lorem,2020,1286.64,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,TARG us,1930764319.0
5600,200769623,Lorem,2020,55802.44,15,1,16,3,3,2020,1,3,2020,1,28,0,1,2020-03-16,2020-03-17,(0-15) Days,1,WAL-MAR associates,1930583813.0
5601,200759878,Lorem,2020,25412.53,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,SA llc,1930583949.0
5602,200983712,Lorem,2020,29977.62,15,12,27,3,3,2020,12,3,2020,1,15,0,1,2020-03-27,2020-03-28,(0-15) Days,1,FAMOS associates,1930638307.0
5603,200793830,Lorem,2020,18308.11,15,22,6,3,4,2020,22,3,2020,1,15,0,1,2020-04-06,2020-04-07,(0-15) Days,1,M foundation,1930685802.0
5604,200762301,Lorem,2020,49749.82,15,29,14,4,5,2020,29,4,2020,1,20,0,1,2020-05-14,2020-05-15,(0-15) Days,1,C&S WH corporation,1930829811.0
5605,200881076,Lorem,2020,28166.43,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,ALBERT corporation,1930766761.0
5606,200769623,Lorem,2020,3252.66,15,19,3,3,4,2020,19,3,2020,1,28,0,1,2020-04-03,2020-04-04,(0-15) Days,1,WAL-MAR llc,1930666034.0
5607,200769623,Lorem,2020,1518.56,15,7,22,5,5,2020,7,5,2020,1,28,0,1,2020-05-22,2020-05-23,(0-15) Days,1,WAL-MAR llc,1930879524.0
5608,200762301,Lorem,2020,62810.29,15,8,23,4,4,2020,8,4,2020,1,20,0,1,2020-04-23,2020-04-24,(0-15) Days,1,C&S WH us,1930767883.0
5609,200769623,Lorem,2020,1717.34,15,23,8,4,5,2020,23,4,2020,1,28,0,1,2020-05-08,2020-05-09,(0-15) Days,1,WAL-MAR corporation,1930818496.0
5610,200416837,Lorem,2020,11056.26,10,16,26,3,3,2020,20,3,2020,1,30,0,1,2020-03-26,2020-03-27,(0-15) Days,1,DEC corp,1930674522.0
5611,200739534,Lorem,2020,100427.14,15,4,19,5,5,2020,4,5,2020,1,15,0,1,2020-05-19,2020-05-20,(0-15) Days,1,OK systems,1930855908.0
5612,200769369,Lorem,2020,41094.35,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,DI in,1930797507.0
5613,200793513,Lorem,2020,22844.09,15,17,2,4,5,2020,17,4,2020,1,15,0,1,2020-05-02,2020-05-03,(0-15) Days,1,KROGER ,1930796444.0
5614,200714710,Lorem,2020,29908.25,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,SYSCO  systems,1930566310.0
5615,200769623,Lorem,2020,4954.35,15,25,9,3,4,2020,25,3,2020,1,28,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WAL-MAR corp,1930698475.0
5616,200769623,Lorem,2020,26130.42,15,4,19,5,5,2020,4,5,2020,1,28,0,1,2020-05-19,2020-05-20,(0-15) Days,1,WAL-MAR trust,1930848685.0
5617,200486270,Lorem,2020,9997.79,15,10,25,4,4,2020,10,4,2020,1,15,0,1,2020-04-25,2020-04-26,(0-15) Days,1,BAR systems,1930764949.0
5618,200726979,Lorem,2020,17033.43,15,10,25,4,4,2020,10,4,2020,1,15,0,1,2020-04-25,2020-04-26,(0-15) Days,1,BJ'S  llc,1930766330.0
5619,100054380,Lorem,2020,20568.96,15,10,25,3,3,2020,10,3,2020,1,15,0,1,2020-03-25,2020-03-26,(0-15) Days,1,IMLE us,1930633659.0
5620,200732755,Lorem,2020,14780.25,15,28,14,2,3,2020,28,2,2020,1,15,0,1,2020-03-14,2020-03-15,(0-15) Days,1,KROGER in,1930580299.0
5621,200744019,Lorem,2020,5582.43,15,19,3,3,4,2020,19,3,2020,1,15,0,1,2020-04-03,2020-04-04,(0-15) Days,1,TARG corp,1930670770.0
5622,200407025,Lorem,2020,14598.72,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,ALBERT ,1930757869.0
5623,200148860,Lorem,2020,67314.01,15,8,23,4,4,2020,8,4,2020,1,15,0,1,2020-04-23,2020-04-24,(0-15) Days,1,DOLLA trust,1930759371.0
5624,200915438,Lorem,2020,1293.0,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,GROC associates,1930645536.0
5625,200705742,Lorem,2020,33562.98,34,30,3,4,6,2020,30,4,2020,1,16,0,1,2020-06-03,2020-06-04,(0-15) Days,1,DOT corporation,1930838912.0
5626,200416837,Lorem,2020,1778.52,10,1,11,5,5,2020,5,5,2020,1,30,0,1,2020-05-11,2020-05-12,(0-15) Days,1,DEC us,1930857593.0
5627,200762301,Lorem,2020,49212.01,15,9,24,4,4,2020,9,4,2020,1,20,0,1,2020-04-24,2020-04-25,(0-15) Days,1,C&S WH foundation,1930760551.0
5628,200769623,Lorem,2020,1003.09,15,29,15,2,3,2020,29,2,2020,1,28,0,1,2020-03-15,2020-03-16,(0-15) Days,1,WAL-MAR corp,1930582768.0
5629,200744019,Lorem,2020,14118.15,15,26,10,3,4,2020,26,3,2020,1,15,0,1,2020-04-10,2020-04-11,(0-15) Days,1,TARG systems,1930692031.0
5630,200466603,Lorem,2020,105916.32,15,17,1,3,4,2020,17,3,2020,1,15,0,1,2020-04-01,2020-04-02,(0-15) Days,1,SMITH'S corp,1930662049.0
5631,200739534,Lorem,2020,2518.72,15,8,23,4,4,2020,8,4,2020,1,15,0,1,2020-04-23,2020-04-24,(0-15) Days,1,OK corporation,1930760198.0
5632,200769623,Lorem,2020,14752.8,15,7,22,4,4,2020,7,4,2020,1,28,0,1,2020-04-22,2020-04-23,(0-15) Days,1,WAL-MAR in,1930759330.0
5633,200771157,Lorem,2020,82413.76,15,4,19,3,3,2020,4,3,2020,1,15,0,1,2020-03-19,2020-03-20,(0-15) Days,1,WEIS co,1930598211.0
5634,200418007,Lorem,2020,2485.44,15,21,6,4,5,2020,21,4,2020,1,15,0,1,2020-05-06,2020-05-07,(0-15) Days,1,AM co,1930794451.0
5635,200915438,Lorem,2020,9067.0,15,19,3,3,4,2020,19,3,2020,1,15,0,1,2020-04-03,2020-04-04,(0-15) Days,1,GROC ,1930666029.0
5636,200769623,Lorem,2020,38683.9,15,7,22,4,4,2020,7,4,2020,1,28,0,1,2020-04-22,2020-04-23,(0-15) Days,1,WAL-MAR systems,1930756602.0
5637,200769623,Lorem,2020,1247.36,15,12,27,5,5,2020,12,5,2020,1,28,0,1,2020-05-27,2020-05-28,(0-15) Days,1,WAL-MAR foundation,1930887053.0
5638,200761734,Lorem,2020,135894.54,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,H E BUT ,1930693542.0
5639,200418007,Lorem,2020,6867.96,65,31,4,3,6,2020,31,3,2020,1,27,0,-30,2020-06-04,2020-05-05,(< 0) Days,0,AM associates,1930723960.0
5640,200769623,Lorem,2020,5615.49,15,17,2,4,5,2020,17,4,2020,1,28,0,1,2020-05-02,2020-05-03,(0-15) Days,1,WAL-MAR in,1930797554.0
5641,200772595,Lorem,2020,42001.71,15,31,15,3,4,2020,31,3,2020,1,15,0,1,2020-04-15,2020-04-16,(0-15) Days,1,SAFEW systems,1930720228.0
5642,200769623,Lorem,2020,5140.8,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,WAL-MAR llc,1930727988.0
5643,200719839,Lorem,2020,59705.21,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,ASSOCI ,1930592897.0
5644,200769623,Lorem,2020,52073.02,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,WAL-MAR us,1930731963.0
5645,200707822,Lorem,2020,66237.28,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,PUBLI co,1930714114.0
5646,200726979,Lorem,2020,570.47,15,27,11,3,4,2020,27,3,2020,1,15,0,1,2020-04-11,2020-04-12,(0-15) Days,1,BJ'S  associates,1930709970.0
5647,200769623,Lorem,2020,22427.21,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,WAL-MAR corporation,1930715812.0
5648,200729942,Lorem,2020,16360.32,15,19,4,4,5,2020,19,4,2020,1,15,0,1,2020-05-04,2020-05-05,(0-15) Days,1,SA associates,1930800185.0
5649,200759878,Lorem,2020,14311.59,15,1,16,4,4,2020,1,4,2020,1,28,0,1,2020-04-16,2020-04-17,(0-15) Days,1,SA associates,1930723751.0
5650,200769623,Lorem,2020,2485.0,15,6,21,4,4,2020,6,4,2020,1,28,0,1,2020-04-21,2020-04-22,(0-15) Days,1,WAL-MAR systems,1930750652.0
5651,200762301,Lorem,2020,135613.14,15,11,26,3,3,2020,11,3,2020,1,20,0,1,2020-03-26,2020-03-27,(0-15) Days,1,C&S WH co,1930637545.0
5652,200726979,Lorem,2020,761.06,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,BJ'S  foundation,1930604963.0
5653,200769623,Lorem,2020,46480.85,15,14,29,3,3,2020,14,3,2020,1,28,0,1,2020-03-29,2020-03-30,(0-15) Days,1,WAL-MAR foundation,1930653429.0
5654,200769623,Lorem,2020,5987.51,15,11,26,4,4,2020,11,4,2020,1,28,0,1,2020-04-26,2020-04-27,(0-15) Days,1,WAL-MAR corporation,1930774619.0
5655,200761734,Lorem,2020,4704.05,15,5,20,3,3,2020,5,3,2020,1,15,0,1,2020-03-20,2020-03-21,(0-15) Days,1,H E BUT in,1930604627.0
5656,200418007,Lorem,2020,1577.48,15,2,17,4,4,2020,2,4,2020,1,15,0,1,2020-04-17,2020-04-18,(0-15) Days,1,AM co,1930731730.0
5657,200706844,Lorem,2020,29770.31,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WINC us,1930716765.0
5658,200726979,Lorem,2020,1905.21,15,2,17,5,5,2020,2,5,2020,1,15,0,1,2020-05-17,2020-05-18,(0-15) Days,1,BJ'S  trust,1930852374.0
5659,200769623,Lorem,2020,33196.92,15,21,6,4,5,2020,21,4,2020,1,28,0,1,2020-05-06,2020-05-07,(0-15) Days,1,WAL-MAR associates,1930808772.0
5660,200769623,Lorem,2020,8885.57,15,12,27,5,5,2020,12,5,2020,1,28,0,1,2020-05-27,2020-05-28,(0-15) Days,1,WAL-MAR us,1930891003.0
5661,2,Lorem,2020,13948.2,35,18,22,3,4,2020,18,3,2020,1,26,0,11,2020-04-22,2020-05-03,(0-15) Days,1,KRAFT  systems,1930665116.0
5662,200900909,Lorem,2020,858.73,15,28,14,2,3,2020,28,2,2020,1,15,0,1,2020-03-14,2020-03-15,(0-15) Days,1,SYSCO foundation,1930581781.0
5663,100047527,Lorem,2020,5587.9,15,14,29,4,4,2020,14,4,2020,1,15,0,1,2020-04-29,2020-04-30,(0-15) Days,1,LIDL corporation,1930760919.0
5664,200275115,Lorem,2020,33930.37,15,11,26,4,4,2020,11,4,2020,1,15,0,1,2020-04-26,2020-04-27,(0-15) Days,1,SHAWS  trust,1930768469.0
5665,200794332,Lorem,2020,4522.49,15,22,6,3,4,2020,22,3,2020,1,17,0,1,2020-04-06,2020-04-07,(0-15) Days,1,COST ,1930685052.0
5666,200418007,Lorem,2020,125319.71,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,AM foundation,1930646399.0
5667,200769623,Lorem,2020,1991.84,15,15,30,4,4,2020,15,4,2020,1,28,0,1,2020-04-30,2020-05-01,(0-15) Days,1,WAL-MAR corporation,1930788344.0
5668,200592182,Lorem,2020,528.72,23,1,24,5,5,2020,7,5,2020,1,32,0,1,2020-05-24,2020-05-25,(0-15) Days,1,DECA systems,1930876265.0
5669,200772670,Lorem,2020,118874.52,15,30,15,4,5,2020,30,4,2020,1,33,0,1,2020-05-15,2020-05-16,(0-15) Days,1,ASSOCIAT us,1930844221.0
5670,200793568,Lorem,2020,5603.7,65,10,14,3,5,2020,10,3,2020,1,27,0,-21,2020-05-14,2020-04-23,(< 0) Days,0,SUPE trust,1930630389.0
5671,200782669,Lorem,2020,18910.61,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,SYGMA corporation,1930589769.0
5672,200744019,Lorem,2020,14108.43,15,12,27,4,4,2020,12,4,2020,1,15,0,1,2020-04-27,2020-04-28,(0-15) Days,1,TARG co,1930778629.0
5673,200762301,Lorem,2020,147323.31,15,19,4,4,5,2020,19,4,2020,1,20,0,1,2020-05-04,2020-05-05,(0-15) Days,1,C&S WH llc,1930802526.0
5674,200772595,Lorem,2020,115457.4,15,11,26,4,4,2020,11,4,2020,1,15,0,1,2020-04-26,2020-04-27,(0-15) Days,1,SAFEW corp,1930778602.0
5675,200720238,Lorem,2020,46619.18,15,20,5,4,5,2020,20,4,2020,1,15,0,1,2020-05-05,2020-05-06,(0-15) Days,1,WOODM ,1930801219.0
5676,200769623,Lorem,2020,16523.02,15,25,9,3,4,2020,25,3,2020,1,28,0,1,2020-04-09,2020-04-10,(0-15) Days,1,WAL-MAR corp,1930698620.0
5677,100012638,Lorem,2020,21379.84,15,18,2,3,4,2020,18,3,2020,1,15,0,1,2020-04-02,2020-04-03,(0-15) Days,1,99 CE corp,1930661202.0
5678,200726979,Lorem,2020,714.04,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,BJ'S  trust,1930839526.0
5679,200769623,Lorem,2020,59107.06,15,27,13,2,3,2020,27,2,2020,1,28,0,1,2020-03-13,2020-03-14,(0-15) Days,1,WAL-MAR us,1930576016.0
5680,200783609,Lorem,2020,9066.24,20,4,24,5,5,2020,4,5,2020,1,22,0,1,2020-05-24,2020-05-25,(0-15) Days,1,PROFIC associates,1930838188.0
5681,2,Lorem,2020,8064.0,35,11,15,3,4,2020,11,3,2020,1,26,0,11,2020-04-15,2020-04-26,(0-15) Days,1,KRAFT  ,1930633954.0
5682,200769623,Lorem,2020,26037.33,15,25,10,4,5,2020,25,4,2020,1,28,0,1,2020-05-10,2020-05-11,(0-15) Days,1,WAL-MAR in,1930810995.0
5683,200799367,Lorem,2020,94460.95,15,8,23,4,4,2020,8,4,2020,1,15,0,1,2020-04-23,2020-04-24,(0-15) Days,1,MCL corporation,1930753278.0
5684,200794332,Lorem,2020,14772.55,15,24,8,3,4,2020,24,3,2020,1,17,0,1,2020-04-08,2020-04-09,(0-15) Days,1,COST trust,1930690149.0
5685,200794332,Lorem,2020,8793.09,20,1,21,5,5,2020,1,5,2020,1,14,0,1,2020-05-21,2020-05-22,(0-15) Days,1,COST trust,1930823662.0
5686,200744019,Lorem,2020,54176.92,15,16,31,3,3,2020,16,3,2020,1,15,0,1,2020-03-31,2020-04-01,(0-15) Days,1,TARG co,1930654757.0
5687,200762301,Lorem,2020,29659.69,15,25,9,3,4,2020,25,3,2020,1,20,0,1,2020-04-09,2020-04-10,(0-15) Days,1,C&S WH us,1930704379.0
5688,200769623,Lorem,2020,81616.57,15,26,11,4,5,2020,26,4,2020,1,28,0,1,2020-05-11,2020-05-12,(0-15) Days,1,WAL-MAR systems,1930825627.0
5689,200794332,Lorem,2020,86724.6,15,8,23,3,3,2020,8,3,2020,1,17,0,1,2020-03-23,2020-03-24,(0-15) Days,1,COST ,1930621209.0
5690,200772670,Lorem,2020,34774.66,15,3,18,4,4,2020,3,4,2020,1,33,0,1,2020-04-18,2020-04-19,(0-15) Days,1,ASSOCIAT corporation,1930739579.0
5691,200803720,Lorem,2020,650.42,23,1,24,3,3,2020,7,3,2020,1,32,0,1,2020-03-24,2020-03-25,(0-15) Days,1,DEC llc,1930618828.0
5692,200759878,Lorem,2020,108858.81,45,18,2,3,5,2020,18,3,2020,1,42,0,-5,2020-05-02,2020-04-27,(< 0) Days,0,SA co,1930657490.0
5693,200799342,Lorem,2020,154443.46,15,28,14,2,3,2020,28,2,2020,1,15,0,1,2020-03-14,2020-03-15,(0-15) Days,1,MITCH ,1930578794.0
5694,200769623,Lorem,2020,34507.53,15,2,17,5,5,2020,2,5,2020,1,28,0,1,2020-05-17,2020-05-18,(0-15) Days,1,WAL-MAR trust,1930846445.0
5695,100043892,Lorem,2020,15547.82,15,29,15,2,3,2020,29,2,2020,1,15,0,1,2020-03-15,2020-03-16,(0-15) Days,1,IN-N corp,1930584315.0
5696,200732755,Lorem,2020,52942.79,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,KROGER us,1930837433.0
5697,200769623,Lorem,2020,39338.95,15,29,14,4,5,2020,29,4,2020,1,28,0,1,2020-05-14,2020-05-15,(0-15) Days,1,WAL-MAR foundation,1930838167.0
5698,200148860,Lorem,2020,78169.63,15,4,19,4,4,2020,4,4,2020,1,15,0,1,2020-04-19,2020-04-20,(0-15) Days,1,DOLLA trust,1930737918.0
5699,200769623,Lorem,2020,15753.2,15,6,21,3,3,2020,6,3,2020,1,28,0,1,2020-03-21,2020-03-22,(0-15) Days,1,WAL-MAR corporation,1930610786.0
5700,200797984,Lorem,2020,18547.45,15,9,24,4,4,2020,9,4,2020,1,15,0,1,2020-04-24,2020-04-25,(0-15) Days,1,PIGGLY systems,1930763696.0
5701,200744019,Lorem,2020,4964.94,15,11,26,4,4,2020,11,4,2020,1,15,0,1,2020-04-26,2020-04-27,(0-15) Days,1,TARG co,1930774751.0
5702,200078795,Lorem,2020,16405.54,15,30,14,3,4,2020,30,3,2020,1,15,0,1,2020-04-14,2020-04-15,(0-15) Days,1,H T H llc,1930720552.0
5703,200769623,Lorem,2020,35765.97,15,15,30,4,4,2020,15,4,2020,1,28,0,1,2020-04-30,2020-05-01,(0-15) Days,1,WAL-MAR llc,1930789109.0
5704,200806580,Lorem,2020,18110.55,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,BE us,1930585562.0
5705,200726979,Lorem,2020,618.99,15,13,28,3,3,2020,13,3,2020,1,15,0,1,2020-03-28,2020-03-29,(0-15) Days,1,BJ'S  foundation,1930655477.0
5706,200777735,Lorem,2020,2240.0,15,29,14,4,5,2020,29,4,2020,1,15,0,1,2020-05-14,2020-05-15,(0-15) Days,1,NASH  corporation,1930842405.0
5707,200769623,Lorem,2020,41944.96,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR ,1930654264.0
5708,200762950,Lorem,2020,72893.64,15,7,22,4,4,2020,7,4,2020,1,15,0,1,2020-04-22,2020-04-23,(0-15) Days,1,HAR systems,1930751750.0
5709,200797452,Lorem,2020,11335.42,15,30,15,4,5,2020,30,4,2020,1,15,0,1,2020-05-15,2020-05-16,(0-15) Days,1,US  llc,1930832496.0
5710,200726979,Lorem,2020,388.76,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,BJ'S  ,1930635781.0
5711,200769623,Lorem,2020,70652.4,15,11,26,4,4,2020,11,4,2020,1,28,0,1,2020-04-26,2020-04-27,(0-15) Days,1,WAL-MAR trust,1930769697.0
5712,200696090,Lorem,2020,6940.42,15,20,5,4,5,2020,20,4,2020,1,15,0,1,2020-05-05,2020-05-06,(0-15) Days,1,UNITE foundation,1930788396.0
5713,200769623,Lorem,2020,381.2,15,23,8,4,5,2020,23,4,2020,1,28,0,1,2020-05-08,2020-05-09,(0-15) Days,1,WAL-MAR trust,1930812793.0
5714,200707822,Lorem,2020,2480.37,15,25,9,3,4,2020,25,3,2020,1,15,0,1,2020-04-09,2020-04-10,(0-15) Days,1,PUBLI in,1930695849.0
5715,200769623,Lorem,2020,4272.86,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR us,1930651430.0
5716,200769623,Lorem,2020,48401.79,15,10,25,3,3,2020,10,3,2020,1,28,0,1,2020-03-25,2020-03-26,(0-15) Days,1,WAL-MAR trust,1930632848.0
5717,200772595,Lorem,2020,35429.42,15,28,12,3,4,2020,28,3,2020,1,15,0,1,2020-04-12,2020-04-13,(0-15) Days,1,SAFEW corporation,1930714975.0
5718,200029010,Lorem,2020,57159.98,15,3,18,3,3,2020,3,3,2020,1,15,0,1,2020-03-18,2020-03-19,(0-15) Days,1,KROG co,1930598428.0
5719,200769623,Lorem,2020,14640.51,15,16,31,3,3,2020,16,3,2020,1,28,0,1,2020-03-31,2020-04-01,(0-15) Days,1,WAL-MAR systems,1930652743.0
5720,200759878,Lorem,2020,31910.36,15,12,27,3,3,2020,12,3,2020,1,28,0,1,2020-03-27,2020-03-28,(0-15) Days,1,SA associates,1930643028.0
5721,200418007,Lorem,2020,63321.22,15,15,30,4,4,2020,15,4,2020,1,15,0,1,2020-04-30,2020-05-01,(0-15) Days,1,AM co,1930785887.0
5722,200792734,Lorem,2020,22495.88,15,31,15,3,4,2020,31,3,2020,1,15,0,1,2020-04-15,2020-04-16,(0-15) Days,1,MDV/ systems,1930729849.0
5723,200769623,Lorem,2020,471.56,15,1,16,5,5,2020,1,5,2020,1,28,0,1,2020-05-16,2020-05-17,(0-15) Days,1,WAL-MAR systems,1930848596.0
5724,200744019,Lorem,2020,29552.95,15,27,12,4,5,2020,27,4,2020,1,15,0,1,2020-05-12,2020-05-13,(0-15) Days,1,TARG foundation,1930827288.0
5725,100033439,Lorem,2020,39903.0,10,10,20,4,4,2020,10,4,2020,1,8,0,1,2020-04-20,2020-04-21,(0-15) Days,1,WESTI in,1930763445.0
5726,100035734,Lorem,2020,9641.2,15,8,23,3,3,2020,8,3,2020,2,15,0,1,2020-03-23,2020-03-24,(0-15) Days,1,MERCH foundation,1990571535.0
5727,200418007,Lorem,2020,1298.76,65,11,15,3,5,2020,11,3,2020,1,27,0,-30,2020-05-15,2020-04-15,(< 0) Days,0,AM in,1930637010.0
5728,200772670,Lorem,2020,53779.91,15,2,17,4,4,2020,2,4,2020,1,33,0,1,2020-04-17,2020-04-18,(0-15) Days,1,ASSOCIAT co,1930732335.0
5729,200353024,Lorem,2020,200.88,23,1,24,4,4,2020,8,4,2020,1,32,0,1,2020-04-24,2020-04-25,(0-15) Days,1,DECA in,1930762073.0
5730,200782772,Lorem,2020,70750.44,15,9,24,3,3,2020,9,3,2020,1,15,0,1,2020-03-24,2020-03-25,(0-15) Days,1,ASSOC G associates,1930623692.0
5731,13,Lorem,2020,2649.12,0,24,24,3,3,2020,24,3,2020,1,43,0,11,2020-03-24,2020-04-04,(0-15) Days,1,KRAFT F corporation,1930676127.0
5732,200126819,Lorem,2020,20133.84,15,1,16,5,5,2020,1,5,2020,1,15,0,1,2020-05-16,2020-05-17,(0-15) Days,1,MCLANE llc,1930838998.0
5733,200794332,Lorem,2020,9669.45,15,3,18,3,3,2020,3,3,2020,1,17,0,1,2020-03-18,2020-03-19,(0-15) Days,1,COST us,1930585931.0
5734,200557600,Lorem,2020,6529.05,10,6,16,4,4,2020,6,4,2020,1,8,0,1,2020-04-16,2020-04-17,(0-15) Days,1,GREEN  ,1930750499.0
5735,200749782,Lorem,2020,53623.55,15,3,18,5,5,2020,3,5,2020,1,15,0,1,2020-05-18,2020-05-19,(0-15) Days,1,KROG corporation,1930853164.0
5736,200704045,Lorem,2020,22513.2,15,13,28,3,3,2020,13,3,2020,1,15,0,1,2020-03-28,2020-03-29,(0-15) Days,1,RA ,1930649377.0
5737,200768357,Lorem,2020,5339.25,15,6,21,4,4,2020,6,4,2020,1,15,0,1,2020-04-21,2020-04-22,(0-15) Days,1,MARC corporation,1930754308.0
5738,200769623,Lorem,2020,12278.97,15,30,14,3,4,2020,30,3,2020,1,28,0,1,2020-04-14,2020-04-15,(0-15) Days,1,WAL-MAR co,1930719317.0
5739,200769623,Lorem,2020,21277.21,15,31,15,3,4,2020,31,3,2020,1,28,0,1,2020-04-15,2020-04-16,(0-15) Days,1,WAL-MAR associates,1930715977.0
5740,200769623,Lorem,2020,1356.36,15,6,21,4,4,2020,6,4,2020,1,28,0,1,2020-04-21,2020-04-22,(0-15) Days,1,WAL-MAR systems,1930752879.0
